model,benchmark,prompt_id,config_A,config_B,exact_match,first_divergence_pos,token_mismatch_rate,edit_distance,correctness_flip
gemma-2-2b,piqa,420,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,421,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,422,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,423,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,424,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,425,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,426,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,427,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,428,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,429,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,430,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,431,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,432,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,433,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,434,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,435,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,436,float32,float16,False,4,0.5,12,False
gemma-2-2b,piqa,437,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,438,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,439,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,440,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,441,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,442,float32,float16,False,8,0.5,13,False
gemma-2-2b,piqa,443,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,444,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,445,float32,float16,False,6,0.5,10,False
gemma-2-2b,piqa,446,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,447,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,448,float32,float16,False,9,0.5,11,False
gemma-2-2b,piqa,449,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,450,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,451,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,452,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,453,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,454,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,455,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,456,float32,float16,False,4,0.5,12,False
gemma-2-2b,piqa,457,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,458,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,459,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,460,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,461,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,462,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,463,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,464,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,465,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,466,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,467,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,468,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,469,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,470,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,471,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,472,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,473,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,474,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,475,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,476,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,477,float32,float16,False,9,0.5,10,False
gemma-2-2b,piqa,478,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,479,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,480,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,481,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,482,float32,float16,False,4,0.5,14,False
gemma-2-2b,piqa,483,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,484,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,485,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,486,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,487,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,488,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,489,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,490,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,491,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,492,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,493,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,494,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,495,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,496,float32,float16,False,3,0.5,16,False
gemma-2-2b,piqa,497,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,498,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,499,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,500,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,501,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,502,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,503,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,504,float32,float16,False,6,0.5,14,False
gemma-2-2b,piqa,505,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,506,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,507,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,508,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,509,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,510,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,511,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,512,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,513,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,514,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,515,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,516,float32,float16,False,4,0.5,14,False
gemma-2-2b,piqa,517,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,518,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,519,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,520,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,521,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,522,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,523,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,524,float32,float16,False,4,0.5,16,False
gemma-2-2b,piqa,525,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,526,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,527,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,528,float32,float16,False,7,0.5,14,False
gemma-2-2b,piqa,529,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,530,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,531,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,532,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,533,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,534,float32,float16,False,8,0.5,13,False
gemma-2-2b,piqa,535,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,536,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,537,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,538,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,539,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,540,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,541,float32,float16,False,6,0.5,14,False
gemma-2-2b,piqa,542,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,543,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,544,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,545,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,546,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,547,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,548,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,549,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,550,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,551,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,552,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,553,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,554,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,555,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,556,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,557,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,558,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,559,float32,float16,False,7,0.5,9,False
gemma-2-2b,piqa,560,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,561,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,562,float32,float16,False,8,0.5,13,False
gemma-2-2b,piqa,563,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,564,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,565,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,566,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,567,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,568,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,569,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,570,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,571,float32,float16,False,8,0.5,6,False
gemma-2-2b,piqa,572,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,573,float32,float16,False,8,0.5,13,False
gemma-2-2b,piqa,574,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,575,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,576,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,577,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,578,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,579,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,580,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,581,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,582,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,583,float32,float16,False,7,0.5,9,False
gemma-2-2b,piqa,584,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,585,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,586,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,587,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,588,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,589,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,590,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,591,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,592,float32,float16,False,4,0.5,15,False
gemma-2-2b,piqa,593,float32,float16,False,6,0.5,10,False
gemma-2-2b,piqa,594,float32,float16,False,7,0.5,14,False
gemma-2-2b,piqa,595,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,596,float32,float16,False,9,0.5,5,False
gemma-2-2b,piqa,597,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,598,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,599,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,600,float32,float16,False,11,0.5,9,False
gemma-2-2b,piqa,601,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,602,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,603,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,604,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,605,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,606,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,607,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,608,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,609,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,610,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,611,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,612,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,613,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,614,float32,float16,False,8,0.5,9,False
gemma-2-2b,piqa,615,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,616,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,617,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,618,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,619,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,620,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,621,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,622,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,623,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,624,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,625,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,626,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,627,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,628,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,629,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,630,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,631,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,632,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,633,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,634,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,635,float32,float16,False,7,0.5,9,False
gemma-2-2b,piqa,636,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,637,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,638,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,639,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,640,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,641,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,642,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,643,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,644,float32,float16,False,7,0.5,10,True
gemma-2-2b,piqa,645,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,646,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,647,float32,float16,False,8,0.5,6,False
gemma-2-2b,piqa,648,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,649,float32,float16,False,6,0.5,14,False
gemma-2-2b,piqa,650,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,651,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,652,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,653,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,654,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,655,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,656,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,657,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,658,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,659,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,660,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,661,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,662,float32,float16,False,6,0.5,14,False
gemma-2-2b,piqa,663,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,664,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,665,float32,float16,False,7,0.5,9,False
gemma-2-2b,piqa,666,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,667,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,668,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,669,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,670,float32,float16,False,9,0.5,12,False
gemma-2-2b,piqa,671,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,672,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,673,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,674,float32,float16,False,6,0.5,14,False
gemma-2-2b,piqa,675,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,676,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,677,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,678,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,679,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,680,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,681,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,682,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,683,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,684,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,685,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,686,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,687,float32,float16,False,7,0.5,6,False
gemma-2-2b,piqa,688,float32,float16,False,8,0.5,13,False
gemma-2-2b,piqa,689,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,690,float32,float16,False,9,0.5,11,False
gemma-2-2b,piqa,691,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,692,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,693,float32,float16,False,6,0.5,15,False
gemma-2-2b,piqa,694,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,695,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,696,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,697,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,698,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,699,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,700,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,701,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,702,float32,float16,False,8,0.5,13,False
gemma-2-2b,piqa,703,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,704,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,705,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,706,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,707,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,708,float32,float16,False,8,0.5,9,False
gemma-2-2b,piqa,709,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,710,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,711,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,712,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,713,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,714,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,715,float32,float16,False,9,0.5,10,False
gemma-2-2b,piqa,716,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,717,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,718,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,719,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,720,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,721,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,722,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,723,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,724,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,725,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,726,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,727,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,728,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,729,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,730,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,731,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,732,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,733,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,734,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,735,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,736,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,737,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,738,float32,float16,False,8,0.5,10,False
gemma-2-2b,piqa,739,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,740,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,741,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,742,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,743,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,744,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,745,float32,float16,False,7,0.5,14,False
gemma-2-2b,piqa,746,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,747,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,748,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,749,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,750,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,751,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,752,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,753,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,754,float32,float16,False,8,0.5,12,False
gemma-2-2b,piqa,755,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,756,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,757,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,758,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,759,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,760,float32,float16,False,8,0.5,8,False
gemma-2-2b,piqa,761,float32,float16,False,6,0.5,11,False
gemma-2-2b,piqa,762,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,763,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,764,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,765,float32,float16,False,6,0.5,12,False
gemma-2-2b,piqa,766,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,767,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,768,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,769,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,770,float32,float16,False,7,0.5,10,False
gemma-2-2b,piqa,771,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,772,float32,float16,False,7,0.5,9,False
gemma-2-2b,piqa,773,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,774,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,775,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,776,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,777,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,778,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,779,float32,float16,False,8,0.5,11,False
gemma-2-2b,piqa,780,float32,float16,False,7,0.5,6,False
gemma-2-2b,piqa,781,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,782,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,783,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,784,float32,float16,False,8,0.5,9,False
gemma-2-2b,piqa,785,float32,float16,False,7,0.5,13,False
gemma-2-2b,piqa,786,float32,float16,False,7,0.5,11,False
gemma-2-2b,piqa,787,float32,float16,False,6,0.5,13,False
gemma-2-2b,piqa,788,float32,float16,False,7,0.5,12,False
gemma-2-2b,piqa,789,float32,float16,False,7,0.5,11,False
